food,category,country,region,year,imports,exports,production,consumption,yield
Oranges,CITRUS,Lebanon,MIDDLE_EAST,1981,205000,115000,0,90000,200
Barley,GRAIN,Lebanon,MIDDLE_EAST,1981,6000,6000,23000,23000,200
Corn,GRAIN,Lebanon,MIDDLE_EAST,1981,2000,80000,220000,142000,200
Rice,GRAIN,Lebanon,MIDDLE_EAST,1981,0,7000,26000,19000,200
Wheat,GRAIN,Lebanon,MIDDLE_EAST,1981,22000,18000,381000,385000,200
Olive Oil,OIL,Lebanon,MIDDLE_EAST,1981,12000,8000,4000,8000,200
Soybean Meal,OIL,Lebanon,MIDDLE_EAST,1981,31000,9000,36000,58000,200
Soybean Oil,OIL,Lebanon,MIDDLE_EAST,1981,7000,3000,9000,13000,200
Chicken,POULTRY,Lebanon,MIDDLE_EAST,1981,20000,0,3000,23000,200
Sugar (Beet & Cane),SPECIAL,Lebanon,MIDDLE_EAST,1981,6000,0,60000,66000,200
Corn,GRAIN,Lesotho,SUB_SAHARAN,1981,106000,0,127000,233000,200
Sorghum,GRAIN,Lesotho,SUB_SAHARAN,1981,48000,0,10000,58000,200
Wheat,GRAIN,Lesotho,SUB_SAHARAN,1981,17000,0,73000,90000,200
Rice,GRAIN,Liberia,SUB_SAHARAN,1981,161000,8000,98000,251000,200
Wheat,GRAIN,Liberia,SUB_SAHARAN,1981,0,1000,17000,16000,200
Palm Kernel Meal,OIL,Liberia,SUB_SAHARAN,1981,6400,0,0,6400,200
Palm Kernel Oil,OIL,Liberia,SUB_SAHARAN,1981,1464,0,0,1464,200
Palm Oil,OIL,Liberia,SUB_SAHARAN,1981,34000,7000,0,27000,200
Coffee,SPECIAL,Liberia,SUB_SAHARAN,1981,19800,20460,1980,1320,200
Sugar (Beet & Cane),SPECIAL,Liberia,SUB_SAHARAN,1981,0,0,9000,9000,200
Barley,GRAIN,Libya,MIDDLE_EAST,1981,121000,0,135000,256000,200
Rice,GRAIN,Libya,MIDDLE_EAST,1981,0,0,21000,21000,200
Wheat,GRAIN,Libya,MIDDLE_EAST,1981,123000,40000,575000,658000,200
Olive Oil,OIL,Libya,MIDDLE_EAST,1981,8000,1000,26000,33000,200
Soybean Meal,OIL,Libya,MIDDLE_EAST,1981,0,0,50000,50000,200
Sunflowerseed Oil,OIL,Libya,MIDDLE_EAST,1981,0,0,13000,13000,200
Sugar (Beet & Cane),SPECIAL,Libya,MIDDLE_EAST,1981,0,0,142000,142000,200
Sugar (Beet & Cane),SPECIAL,Macau,EAST_ASIA,1981,0,0,3000,3000,200
Corn,GRAIN,Madagascar,SUB_SAHARAN,1981,121000,5000,0,116000,200
Rice,GRAIN,Madagascar,SUB_SAHARAN,1981,1287000,0,357000,1644000,200
Wheat,GRAIN,Madagascar,SUB_SAHARAN,1981,0,0,80000,80000,200
Cottonseed Meal,OIL,Madagascar,SUB_SAHARAN,1981,24000,3000,0,21000,200
Cottonseed Oil,OIL,Madagascar,SUB_SAHARAN,1981,2000,0,10000,12000,200
Palm Oil,OIL,Madagascar,SUB_SAHARAN,1981,0,0,2000,2000,200
Soybean Oil,OIL,Madagascar,SUB_SAHARAN,1981,0,0,11000,11000,200
Coffee,SPECIAL,Madagascar,SUB_SAHARAN,1981,156600,144900,18180,29880,200
Sugar (Beet & Cane),SPECIAL,Madagascar,SUB_SAHARAN,1981,112000,11000,0,101000,200
Corn,GRAIN,Malawi,SUB_SAHARAN,1981,1245000,50000,0,1195000,200
Rice,GRAIN,Malawi,SUB_SAHARAN,1981,22000,8000,0,14000,200
Peanut Meal,OIL,Malawi,SUB_SAHARAN,1981,136000,8000,0,128000,200
Peanut Oil,OIL,Malawi,SUB_SAHARAN,1981,31110,1830,0,29280,200
Coffee,SPECIAL,Malawi,SUB_SAHARAN,1981,1200,1320,60,-60,200
Sugar (Beet & Cane),SPECIAL,Malawi,SUB_SAHARAN,1981,177000,126000,0,51000,200
Fish Meal,FISH,Malaysia,SOUTHEAST_ASIA,1981,36000,5000,41000,72000,200
Corn,GRAIN,Malaysia,SOUTHEAST_ASIA,1981,20000,131000,930000,819000,200
Rice,GRAIN,Malaysia,SOUTHEAST_ASIA,1981,1084000,308000,694000,1470000,200
Wheat,GRAIN,Malaysia,SOUTHEAST_ASIA,1981,0,116000,606000,490000,200
Beef,MEAT,Malaysia,SOUTHEAST_ASIA,1981,16000,0,7000,23000,200
Coconut Oil,OIL,Malaysia,SOUTHEAST_ASIA,1981,121000,90000,28000,59000,200
Copra Meal,OIL,Malaysia,SOUTHEAST_ASIA,1981,206000,40000,33000,199000,200
Palm Kernel,OIL,Malaysia,SOUTHEAST_ASIA,1981,408000,354000,37000,91000,200
Palm Kernel Meal,OIL,Malaysia,SOUTHEAST_ASIA,1981,652000,83200,32000,600800,200
Palm Kernel Oil,OIL,Malaysia,SOUTHEAST_ASIA,1981,149145,19032,7320,137433,200
Palm Oil,OIL,Malaysia,SOUTHEAST_ASIA,1981,3649000,3495000,283000,437000,200
Peanut Meal,OIL,Malaysia,SOUTHEAST_ASIA,1981,14200,0,28000,42200,200
Peanut Oil,OIL,Malaysia,SOUTHEAST_ASIA,1981,2562,0,1830,4392,200
Soybean Meal,OIL,Malaysia,SOUTHEAST_ASIA,1981,128000,41600,264600,351000,200
Soybean Oil,OIL,Malaysia,SOUTHEAST_ASIA,1981,29000,38941,47711,37770,200
Coffee,SPECIAL,Malaysia,SOUTHEAST_ASIA,1981,10680,16740,27360,21300,200
Sugar (Beet & Cane),SPECIAL,Malaysia,SOUTHEAST_ASIA,1981,70000,33000,432000,469000,200
Sugar (Beet & Cane),SPECIAL,Maldives,SOUTH_ASIA,1981,0,0,5000,5000,200
Corn,GRAIN,Mali,SUB_SAHARAN,1981,80000,0,10000,90000,200
Millet,GRAIN,Mali,SUB_SAHARAN,1981,856000,0,0,856000,200
Rice,GRAIN,Mali,SUB_SAHARAN,1981,116000,51000,117000,182000,200
Cottonseed Meal,OIL,Mali,SUB_SAHARAN,1981,104000,20000,0,84000,200
Cottonseed Oil,OIL,Mali,SUB_SAHARAN,1981,10000,2000,0,8000,200
Peanut Meal,OIL,Mali,SUB_SAHARAN,1981,96600,8400,0,88200,200
Peanut Oil,OIL,Mali,SUB_SAHARAN,1981,35836,3549,0,32287,200
Sugar (Beet & Cane),SPECIAL,Mali,SUB_SAHARAN,1981,5000,0,33000,38000,200
Barley,GRAIN,Malta,EUROPE,1981,2000,0,20000,22000,200
Corn,GRAIN,Malta,EUROPE,1981,0,0,40000,40000,200
Wheat,GRAIN,Malta,EUROPE,1981,3000,4000,71000,70000,200
Cottonseed Meal,OIL,Malta,EUROPE,1981,0,0,4000,4000,200
Soybean Meal,OIL,Malta,EUROPE,1981,0,0,3000,3000,200
Sugar (Beet & Cane),SPECIAL,Malta,EUROPE,1981,0,0,16000,16000,200
Corn,GRAIN,Mauritania,SUB_SAHARAN,1981,5000,0,0,5000,200
Millet,GRAIN,Mauritania,SUB_SAHARAN,1981,67000,0,0,67000,200
Rice,GRAIN,Mauritania,SUB_SAHARAN,1981,7000,0,53000,60000,200
Wheat,GRAIN,Mauritania,SUB_SAHARAN,1981,0,0,57000,57000,200
Sugar (Beet & Cane),SPECIAL,Mauritania,SUB_SAHARAN,1981,0,0,34000,34000,200
Rice,GRAIN,Mauritius,SUB_SAHARAN,1981,0,0,92000,92000,200
Wheat,GRAIN,Mauritius,SUB_SAHARAN,1981,0,0,93000,93000,200
Soybean Oil,OIL,Mauritius,SUB_SAHARAN,1981,0,0,15000,15000,200
Sugar (Beet & Cane),SPECIAL,Mauritius,SUB_SAHARAN,1981,610000,563000,0,47000,200
Grapefruit,CITRUS,Mexico,MIDDLE_AMERICA,1981,163000,10000,0,153000,200
Lemons & Limes,CITRUS,Mexico,MIDDLE_AMERICA,1981,2000,0,0,2000,200
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,1981,1600000,8000,0,1592000,200
Tangerines & Mandarins,CITRUS,Mexico,MIDDLE_AMERICA,1981,120000,12000,0,108000,200
Butter,DAIRY,Mexico,MIDDLE_AMERICA,1981,17,0,0,17,200
Cheese,DAIRY,Mexico,MIDDLE_AMERICA,1981,230,0,1,231,200
Milk,DAIRY,Mexico,MIDDLE_AMERICA,1981,27397,384,900,27913,200
Fish Meal,FISH,Mexico,MIDDLE_AMERICA,1981,100000,5000,30000,125000,200
Raisins,FRUIT,Mexico,MIDDLE_AMERICA,1981,11500,3753,270,8017,200
Barley,GRAIN,Mexico,MIDDLE_AMERICA,1981,320000,115000,235000,440000,200
Corn,GRAIN,Mexico,MIDDLE_AMERICA,1981,12500000,1582000,2600000,13518000,200
Oats,GRAIN,Mexico,MIDDLE_AMERICA,1981,70000,8000,23000,85000,200
Rice,GRAIN,Mexico,MIDDLE_AMERICA,1981,390000,110000,100000,380000,200
Sorghum,GRAIN,Mexico,MIDDLE_AMERICA,1981,4000000,395000,3153000,6758000,200
Wheat,GRAIN,Mexico,MIDDLE_AMERICA,1981,3050000,422000,1372000,4000000,200
Beef,MEAT,Mexico,MIDDLE_AMERICA,1981,6311000,181000,27000,6157000,200
Pork,MEAT,Mexico,MIDDLE_AMERICA,1981,10076000,0,23800,10099800,200
Coconut Oil,OIL,Mexico,MIDDLE_AMERICA,1981,54000,2000,12000,64000,200
Copra Meal,OIL,Mexico,MIDDLE_AMERICA,1981,135000,10000,15000,140000,200
Cottonseed Meal,OIL,Mexico,MIDDLE_AMERICA,1981,949000,19000,100000,1030000,200
Cottonseed Oil,OIL,Mexico,MIDDLE_AMERICA,1981,104000,1000,1000,104000,200
Palm Oil,OIL,Mexico,MIDDLE_AMERICA,1981,6000,0,4000,10000,200
Peanut Meal,OIL,Mexico,MIDDLE_AMERICA,1981,58400,5600,3200,56000,200
Peanut Oil,OIL,Mexico,MIDDLE_AMERICA,1981,13359,1281,732,12810,200
Rapeseed Meal,OIL,Mexico,MIDDLE_AMERICA,1981,15600,800,17600,32400,200
Rapeseed Oil,OIL,Mexico,MIDDLE_AMERICA,1981,9366,183,4026,13209,200
Soybean Meal,OIL,Mexico,MIDDLE_AMERICA,1981,1736000,157800,1017800,2596000,200
Soybean Oil,OIL,Mexico,MIDDLE_AMERICA,1981,379440,46738,261288,593990,200
Sunflowerseed Meal,OIL,Mexico,MIDDLE_AMERICA,1981,245000,161400,538000,621600,200
Sunflowerseed Oil,OIL,Mexico,MIDDLE_AMERICA,1981,179575,37914,120205,261866,200
Chicken,POULTRY,Mexico,MIDDLE_AMERICA,1981,426000,0,20000,446000,200
Turkey,POULTRY,Mexico,MIDDLE_AMERICA,1981,31000,0,0,31000,200
Coffee,SPECIAL,Mexico,MIDDLE_AMERICA,1981,468000,313800,55800,210000,200
Sugar (Beet & Cane),SPECIAL,Mexico,MIDDLE_AMERICA,1981,2842000,0,470000,3312000,200
Wheat,GRAIN,Mongolia,EAST_ASIA,1981,275000,0,50000,325000,200
Sugar (Beet & Cane),SPECIAL,Mongolia,EAST_ASIA,1981,0,0,50000,50000,200
Grapefruit,CITRUS,Morocco,MIDDLE_EAST,1981,11000,2000,0,9000,200
Lemons & Limes,CITRUS,Morocco,MIDDLE_EAST,1981,2000,0,0,2000,200
Oranges,CITRUS,Morocco,MIDDLE_EAST,1981,695000,417000,0,278000,200
Tangerines & Mandarins,CITRUS,Morocco,MIDDLE_EAST,1981,280000,199000,0,81000,200
Barley,GRAIN,Morocco,MIDDLE_EAST,1981,1039000,116000,392000,1315000,200
Corn,GRAIN,Morocco,MIDDLE_EAST,1981,90000,31000,215000,274000,200
Oats,GRAIN,Morocco,MIDDLE_EAST,1981,27000,1000,0,26000,200
Rice,GRAIN,Morocco,MIDDLE_EAST,1981,11000,2000,7000,16000,200
Sorghum,GRAIN,Morocco,MIDDLE_EAST,1981,12000,0,0,12000,200
Wheat,GRAIN,Morocco,MIDDLE_EAST,1981,892000,484000,2688000,3096000,200
Beef,MEAT,Morocco,MIDDLE_EAST,1981,135000,0,4000,139000,200
Pork,MEAT,Morocco,MIDDLE_EAST,1981,1000,0,0,1000,200
Almonds,NUT,Morocco,MIDDLE_EAST,1981,2500,200,0,2300,200
Cottonseed Oil,OIL,Morocco,MIDDLE_EAST,1981,2000,0,0,2000,200
Olive Oil,OIL,Morocco,MIDDLE_EAST,1981,34000,0,0,34000,200
Peanut Meal,OIL,Morocco,MIDDLE_EAST,1981,32800,0,0,32800,200
Peanut Oil,OIL,Morocco,MIDDLE_EAST,1981,7503,0,0,7503,200
Rapeseed Meal,OIL,Morocco,MIDDLE_EAST,1981,3000,800,5600,7800,200
Rapeseed Oil,OIL,Morocco,MIDDLE_EAST,1981,3000,3183,4281,4098,200
Soybean Meal,OIL,Morocco,MIDDLE_EAST,1981,9000,11200,30600,28400,200
Soybean Oil,OIL,Morocco,MIDDLE_EAST,1981,2000,12562,172941,162379,200
Sunflowerseed Meal,OIL,Morocco,MIDDLE_EAST,1981,8400,0,0,8400,200
Sunflowerseed Oil,OIL,Morocco,MIDDLE_EAST,1981,3464,0,0,3464,200
Sugar (Beet & Cane),SPECIAL,Morocco,MIDDLE_EAST,1981,367000,0,350000,717000,200
Corn,GRAIN,Mozambique,SUB_SAHARAN,1981,275000,0,85000,360000,200
Millet,GRAIN,Mozambique,SUB_SAHARAN,1981,5000,0,0,5000,200
Rice,GRAIN,Mozambique,SUB_SAHARAN,1981,40000,0,37000,77000,200
Sorghum,GRAIN,Mozambique,SUB_SAHARAN,1981,160000,0,0,160000,200
Wheat,GRAIN,Mozambique,SUB_SAHARAN,1981,3000,0,140000,143000,200
Coconut Oil,OIL,Mozambique,SUB_SAHARAN,1981,32000,4000,0,28000,200
Copra Meal,OIL,Mozambique,SUB_SAHARAN,1981,83000,17000,0,66000,200
Cottonseed Meal,OIL,Mozambique,SUB_SAHARAN,1981,42000,6000,0,36000,200
Cottonseed Oil,OIL,Mozambique,SUB_SAHARAN,1981,4000,0,0,4000,200
Palm Oil,OIL,Mozambique,SUB_SAHARAN,1981,0,0,15000,15000,200
Peanut Meal,OIL,Mozambique,SUB_SAHARAN,1981,64000,2400,0,61600,200
Peanut Oil,OIL,Mozambique,SUB_SAHARAN,1981,22640,549,0,22091,200
Sugar (Beet & Cane),SPECIAL,Mozambique,SUB_SAHARAN,1981,178000,35000,0,143000,200
Fish,FISH,Myanmar,SOUTHEAST_ASIA,1981,2650788,0,0,2650788,200
Barley,GRAIN,Nepal,SOUTH_ASIA,1981,23000,0,0,23000,200
Corn,GRAIN,Nepal,SOUTH_ASIA,1981,752000,16000,0,736000,200
Millet,GRAIN,Nepal,SOUTH_ASIA,1981,130000,0,0,130000,200
Rice,GRAIN,Nepal,SOUTH_ASIA,1981,1706000,62000,8000,1652000,200
Wheat,GRAIN,Nepal,SOUTH_ASIA,1981,526000,0,28000,554000,200
Sugar (Beet & Cane),SPECIAL,Nepal,SOUTH_ASIA,1981,28000,0,7000,35000,200
Butter,DAIRY,Netherlands,EUROPE,1981,216,317,164,63,200
Cheese,DAIRY,Netherlands,EUROPE,1981,481,387,103,197,200
Milk,DAIRY,Netherlands,EUROPE,1981,30130,2332,2298,30096,200
Fish Meal,FISH,Netherlands,EUROPE,1981,0,15000,73000,58000,200
Apples,FRUIT,Netherlands,EUROPE,1981,900000,166000,179000,913000,200
Beef,MEAT,Netherlands,EUROPE,1981,2115200,446800,164000,1832400,200
Pork,MEAT,Netherlands,EUROPE,1981,14133600,2212800,52600,11973400,200
Coconut Oil,OIL,Netherlands,EUROPE,1981,0,32000,113000,81000,200
Copra Meal,OIL,Netherlands,EUROPE,1981,0,7000,415000,408000,200
Cottonseed Meal,OIL,Netherlands,EUROPE,1981,0,3000,7000,4000,200
Cottonseed Oil,OIL,Netherlands,EUROPE,1981,0,0,1000,1000,200
Olive Oil,OIL,Netherlands,EUROPE,1981,0,0,1000,1000,200
Palm Kernel,OIL,Netherlands,EUROPE,1981,5000,2000,179000,182000,200
Palm Oil,OIL,Netherlands,EUROPE,1981,4000,102000,267000,169000,200
Peanut Meal,OIL,Netherlands,EUROPE,1981,0,23800,128400,104600,200
Peanut Oil,OIL,Netherlands,EUROPE,1981,0,16758,39849,23091,200
Rapeseed Meal,OIL,Netherlands,EUROPE,1981,159600,129400,284000,314200,200
Rapeseed Oil,OIL,Netherlands,EUROPE,1981,92771,97294,95515,90992,200
Soybean Meal,OIL,Netherlands,EUROPE,1981,2098000,1685200,3909000,4321800,200
Soybean Meal,OIL,Netherlands,EUROPE,1981,0,0,2000,2000,200
Soybean Oil,OIL,Netherlands,EUROPE,1981,458000,335992,638450,760458,200
Sunflowerseed Meal,OIL,Netherlands,EUROPE,1981,82000,100800,218000,199200,200
Sunflowerseed Oil,OIL,Netherlands,EUROPE,1981,58000,116843,114025,55182,200
Chicken,POULTRY,Netherlands,EUROPE,1981,351000,243000,9000,117000,200
Turkey,POULTRY,Netherlands,EUROPE,1981,12000,14000,8000,6000,200
Sugar (Beet & Cane),SPECIAL,Netherlands,EUROPE,1981,0,0,8000,8000,200
Coffee,SPECIAL,New Caledonia,OCEANIA,1981,960,0,0,960,200
Sugar (Beet & Cane),SPECIAL,New Caledonia,OCEANIA,1981,0,0,5000,5000,200
Butter,DAIRY,New Zealand,OCEANIA,1981,248,322,115,41,200
Cheese,DAIRY,New Zealand,OCEANIA,1981,112,95,9,26,200
Milk,DAIRY,New Zealand,OCEANIA,1981,17690,2808,756,15638,200
Apples,FRUIT,New Zealand,OCEANIA,1981,484062,111270,0,372792,200
Barley,GRAIN,New Zealand,OCEANIA,1981,356000,181000,75000,250000,200
Corn,GRAIN,New Zealand,OCEANIA,1981,170000,62000,4000,112000,200
Oats,GRAIN,New Zealand,OCEANIA,1981,61000,3000,0,58000,200
Wheat,GRAIN,New Zealand,OCEANIA,1981,292000,116000,165000,341000,200
Beef,MEAT,New Zealand,OCEANIA,1981,2516400,347000,0,2169400,200
Pork,MEAT,New Zealand,OCEANIA,1981,486000,3000,3000,486000,200
Soybean Meal,OIL,New Zealand,OCEANIA,1981,0,0,3000,3000,200
Soybean Oil,OIL,New Zealand,OCEANIA,1981,0,0,10000,10000,200
Sugar (Beet & Cane),SPECIAL,New Zealand,OCEANIA,1981,0,0,125000,125000,200
Corn,GRAIN,Nicaragua,MIDDLE_AMERICA,1981,198000,20000,42000,220000,200
Rice,GRAIN,Nicaragua,MIDDLE_AMERICA,1981,78000,29000,20000,69000,200
Sorghum,GRAIN,Nicaragua,MIDDLE_AMERICA,1981,89000,61000,49000,77000,200
Wheat,GRAIN,Nicaragua,MIDDLE_AMERICA,1981,0,0,63000,63000,200
Beef,MEAT,Nicaragua,MIDDLE_AMERICA,1981,284600,44000,2400,243000,200
Pork,MEAT,Nicaragua,MIDDLE_AMERICA,1981,13000,0,0,13000,200
Cottonseed Meal,OIL,Nicaragua,MIDDLE_AMERICA,1981,59000,27000,0,32000,200
Soybean Meal,OIL,Nicaragua,MIDDLE_AMERICA,1981,14000,0,14400,28400,200
Soybean Oil,OIL,Nicaragua,MIDDLE_AMERICA,1981,3000,0,4294,7294,200
Coffee,SPECIAL,Nicaragua,MIDDLE_AMERICA,1981,120480,113820,9900,16560,200
Sugar (Beet & Cane),SPECIAL,Nicaragua,MIDDLE_AMERICA,1981,225000,95000,0,130000,200
Millet,GRAIN,Niger,SUB_SAHARAN,1981,1314000,0,0,1314000,200
Rice,GRAIN,Niger,SUB_SAHARAN,1981,27000,0,23000,50000,200
Sorghum,GRAIN,Niger,SUB_SAHARAN,1981,327000,0,45000,372000,200
Cottonseed Oil,OIL,Niger,SUB_SAHARAN,1981,0,0,0,0,200
Peanut Meal,OIL,Niger,SUB_SAHARAN,1981,96000,0,0,96000,200
Peanut Oil,OIL,Niger,SUB_SAHARAN,1981,21960,0,0,21960,200
Sugar (Beet & Cane),SPECIAL,Niger,SUB_SAHARAN,1981,0,0,22000,22000,200
Corn,GRAIN,Nigeria,SUB_SAHARAN,1981,1750000,180000,560000,2130000,200
Millet,GRAIN,Nigeria,SUB_SAHARAN,1981,3180000,0,0,3180000,200
Rice,GRAIN,Nigeria,SUB_SAHARAN,1981,579000,210000,858000,1227000,200
Sorghum,GRAIN,Nigeria,SUB_SAHARAN,1981,3700000,27000,80000,3753000,200
Wheat,GRAIN,Nigeria,SUB_SAHARAN,1981,25000,107000,1652000,1570000,200
Coconut Oil,OIL,Nigeria,SUB_SAHARAN,1981,6000,0,0,6000,200
Copra Meal,OIL,Nigeria,SUB_SAHARAN,1981,10000,0,0,10000,200
Cottonseed Meal,OIL,Nigeria,SUB_SAHARAN,1981,43000,9000,0,34000,200
Cottonseed Oil,OIL,Nigeria,SUB_SAHARAN,1981,3000,0,0,3000,200
Palm Kernel,OIL,Nigeria,SUB_SAHARAN,1981,85000,45000,0,40000,200
Palm Kernel Meal,OIL,Nigeria,SUB_SAHARAN,1981,245600,85600,26400,186400,200
Palm Kernel Oil,OIL,Nigeria,SUB_SAHARAN,1981,56181,19581,6039,42639,200
Palm Oil,OIL,Nigeria,SUB_SAHARAN,1981,603000,38000,178000,743000,200
Peanut Meal,OIL,Nigeria,SUB_SAHARAN,1981,405400,0,0,405400,200
Peanut Oil,OIL,Nigeria,SUB_SAHARAN,1981,131324,0,3000,134324,200
Rapeseed Oil,OIL,Nigeria,SUB_SAHARAN,1981,0,0,136000,136000,200
Soybean Meal,OIL,Nigeria,SUB_SAHARAN,1981,48000,0,25000,73000,200
Soybean Oil,OIL,Nigeria,SUB_SAHARAN,1981,10980,0,62000,72980,200
Coffee,SPECIAL,Nigeria,SUB_SAHARAN,1981,6240,6240,22560,22560,200
Sugar (Beet & Cane),SPECIAL,Nigeria,SUB_SAHARAN,1981,47000,0,940000,987000,200
Corn,GRAIN,North Korea,EAST_ASIA,1981,2345000,0,0,2345000,200
Millet,GRAIN,North Korea,EAST_ASIA,1981,450000,0,0,450000,200
Rice,GRAIN,North Korea,EAST_ASIA,1981,1910000,204000,0,1706000,200
Wheat,GRAIN,North Korea,EAST_ASIA,1981,114000,0,398000,512000,200
Soybean Meal,OIL,North Korea,EAST_ASIA,1981,432000,0,0,432000,200
Soybean Oil,OIL,North Korea,EAST_ASIA,1981,94390,0,10000,104390,200
Sugar (Beet & Cane),SPECIAL,North Korea,EAST_ASIA,1981,0,0,114000,114000,200
Butter,DAIRY,Norway,EUROPE,1981,25,7,2,20,200
Cheese,DAIRY,Norway,EUROPE,1981,72,39,16,49,200
Milk,DAIRY,Norway,EUROPE,1981,4529,8,8,4529,200
Fish Meal,FISH,Norway,EUROPE,1981,282000,277000,50000,55000,200
Barley,GRAIN,Norway,EUROPE,1981,608000,161000,127000,574000,200
Corn,GRAIN,Norway,EUROPE,1981,0,43000,126000,83000,200
Mixed Grain,GRAIN,Norway,EUROPE,1981,2000,0,0,2000,200
Oats,GRAIN,Norway,EUROPE,1981,463000,185000,122000,400000,200
Rye,GRAIN,Norway,EUROPE,1981,3000,33000,70000,40000,200
Sorghum,GRAIN,Norway,EUROPE,1981,0,83000,322000,239000,200
Wheat,GRAIN,Norway,EUROPE,1981,58000,440000,871000,489000,200
Beef,MEAT,Norway,EUROPE,1981,304000,6000,1000,299000,200
Pork,MEAT,Norway,EUROPE,1981,710600,3000,2000,709600,200
Coconut Oil,OIL,Norway,EUROPE,1981,10000,0,1000,11000,200
Copra Meal,OIL,Norway,EUROPE,1981,5000,3000,15000,17000,200
Palm Oil,OIL,Norway,EUROPE,1981,0,0,4000,4000,200
Peanut Meal,OIL,Norway,EUROPE,1981,0,0,1600,1600,200
Peanut Oil,OIL,Norway,EUROPE,1981,0,0,366,366,200
Rapeseed Meal,OIL,Norway,EUROPE,1981,7200,56800,135600,86000,200
Rapeseed Oil,OIL,Norway,EUROPE,1981,1647,1098,1281,1830,200
Soybean Meal,OIL,Norway,EUROPE,1981,250000,182400,297000,364600,200
Soybean Oil,OIL,Norway,EUROPE,1981,54000,25124,76220,105096,200
Chicken,POULTRY,Norway,EUROPE,1981,8000,0,0,8000,200
Turkey,POULTRY,Norway,EUROPE,1981,1000,0,0,1000,200
Sugar (Beet & Cane),SPECIAL,Norway,EUROPE,1981,0,0,174000,174000,200
Rice,GRAIN,Oman,MIDDLE_EAST,1981,0,0,57000,57000,200
Wheat,GRAIN,Oman,MIDDLE_EAST,1981,0,0,49000,49000,200
Sugar (Beet & Cane),SPECIAL,Oman,MIDDLE_EAST,1981,0,0,21000,21000,200
Barley,GRAIN,Pakistan,SOUTH_ASIA,1981,158000,0,0,158000,200
Corn,GRAIN,Pakistan,SOUTH_ASIA,1981,930000,0,0,930000,200
Millet,GRAIN,Pakistan,SOUTH_ASIA,1981,272000,0,0,272000,200
Rice,GRAIN,Pakistan,SOUTH_ASIA,1981,3430000,1280000,229000,2379000,200
Sorghum,GRAIN,Pakistan,SOUTH_ASIA,1981,225000,0,0,225000,200
Wheat,GRAIN,Pakistan,SOUTH_ASIA,1981,11473000,1579000,1321000,11215000,200
Cottonseed Meal,OIL,Pakistan,SOUTH_ASIA,1981,2086000,0,0,2086000,200
Cottonseed Oil,OIL,Pakistan,SOUTH_ASIA,1981,154000,15000,11000,150000,200
Palm Oil,OIL,Pakistan,SOUTH_ASIA,1981,0,22000,288000,266000,200
Peanut Meal,OIL,Pakistan,SOUTH_ASIA,1981,57600,0,0,57600,200
Peanut Oil,OIL,Pakistan,SOUTH_ASIA,1981,13176,0,0,13176,200
Rapeseed Meal,OIL,Pakistan,SOUTH_ASIA,1981,325400,13000,0,312400,200
Rapeseed Oil,OIL,Pakistan,SOUTH_ASIA,1981,122554,6000,12000,128554,200
Soybean Meal,OIL,Pakistan,SOUTH_ASIA,1981,3600,0,0,3600,200
Soybean Oil,OIL,Pakistan,SOUTH_ASIA,1981,366,24000,321000,297366,200
Sunflowerseed Meal,OIL,Pakistan,SOUTH_ASIA,1981,21000,0,0,21000,200
Sunflowerseed Oil,OIL,Pakistan,SOUTH_ASIA,1981,7745,0,0,7745,200
Sugar (Beet & Cane),SPECIAL,Pakistan,SOUTH_ASIA,1981,1379000,0,2000,1381000,200
Corn,GRAIN,Panama,MIDDLE_AMERICA,1981,57000,0,41000,98000,200
Rice,GRAIN,Panama,MIDDLE_AMERICA,1981,131000,33000,22000,120000,200
Wheat,GRAIN,Panama,MIDDLE_AMERICA,1981,0,9000,74000,65000,200
Beef,MEAT,Panama,MIDDLE_AMERICA,1981,256000,5000,0,251000,200
Pork,MEAT,Panama,MIDDLE_AMERICA,1981,149400,0,0,149400,200
Cottonseed Meal,OIL,Panama,MIDDLE_AMERICA,1981,0,0,1000,1000,200
Soybean Meal,OIL,Panama,MIDDLE_AMERICA,1981,0,0,15000,15000,200
Soybean Oil,OIL,Panama,MIDDLE_AMERICA,1981,0,0,24000,24000,200
Coffee,SPECIAL,Panama,MIDDLE_AMERICA,1981,14280,8460,1500,7320,200
Sugar (Beet & Cane),SPECIAL,Panama,MIDDLE_AMERICA,1981,239000,112000,0,127000,200
Rice,GRAIN,Papua New Guinea,OCEANIA,1981,0,0,104000,104000,200
Coconut Oil,OIL,Papua New Guinea,OCEANIA,1981,41000,38000,0,3000,200
Copra Meal,OIL,Papua New Guinea,OCEANIA,1981,160000,85000,0,75000,200
Palm Kernel,OIL,Papua New Guinea,OCEANIA,1981,10000,0,0,10000,200
Palm Kernel Meal,OIL,Papua New Guinea,OCEANIA,1981,26400,10400,0,16000,200
Palm Kernel Oil,OIL,Papua New Guinea,OCEANIA,1981,6039,2379,0,3660,200
Palm Oil,OIL,Papua New Guinea,OCEANIA,1981,89000,77000,0,12000,200
Coffee,SPECIAL,Papua New Guinea,OCEANIA,1981,110040,103020,1080,8100,200
Sugar (Beet & Cane),SPECIAL,Papua New Guinea,OCEANIA,1981,0,0,26000,26000,200
Corn,GRAIN,Paraguay,SOUTH_AMERICA,1981,550000,0,0,550000,200
